PurchaseID,Producto,Cantidad,PrecioUnitario,Total
4403,Profiterol,3,1.5,4.5
4403,Galleta de Mantequilla,5,1.0,5.0
4404,Magdalena Clásica,6,1.0,6.0
4404,Palmera Natural,4,2.0,8.0
4405,Eclair de Vainilla,10,3.5,35.0
4405,Tarta de Frutas,10,18.0,180.0
4405,Eclair de Chocolate,1,3.5,3.5
4405,Galleta de Jengibre,6,1.5,9.0
4405,Cheesecake Clásico,5,20.0,100.0
4405,Macaron de Frambuesa,6,1.5,9.0
4405,Profiterol,2,1.5,3.0
4406,Bombón de Chocolate,6,0.8,4.8
4406,Magdalena Clásica,2,1.0,2.0
4406,Galleta de Chocolate,5,1.0,5.0
4407,Bretzel Dulce,12,2.0,24.0
4407,Tarta de Frutas,11,18.0,198.0
4407,Tarta de Limón,10,15.0,150.0
4407,Roll de Canela,8,2.5,20.0
4408,Berlina de Crema,5,2.0,10.0
4408,Pan de Leche,5,1.0,5.0
4408,Donut Relleno,8,2.0,16.0
4408,Napolitana de Crema,4,2.5,10.0
4408,Donut de Chocolate,12,1.5,18.0
4409,Macaron de Pistacho,12,1.5,18.0
4409,Croissant Clásico,1,2.5,2.5
4409,Muffin de Plátano,4,2.5,10.0
4410,Macaron de Vainilla,3,1.5,4.5
4410,Donut de Chocolate,1,1.5,1.5
4410,Profiterol,8,1.5,12.0
4411,Pan de Chocolate,9,2.0,18.0
4411,Tarta de Frutas,12,18.0,216.0
4411,Muffin de Arándanos,4,2.5,10.0
4411,Eclair de Chocolate,9,3.5,31.5
4411,Brownie,12,3.0,36.0
4411,Croissant Clásico,5,2.5,12.5
4412,Galleta de Chocolate,10,1.0,10.0
4412,Macaron de Frambuesa,1,1.5,1.5
4412,Macaron de Vainilla,10,1.5,15.0
4413,Cheesecake de Fresa,10,22.0,220.0
4413,Croissant Clásico,12,2.5,30.0
4413,Roll de Chocolate,6,2.5,15.0
4414,Napolitana de Chocolate,2,2.5,5.0
4414,Magdalena Clásica,2,1.0,2.0
4414,Napolitana de Crema,11,2.5,27.5
4415,Roll de Chocolate,11,2.5,27.5
4415,Rosquilla de Anís,9,1.0,9.0
4415,Eclair de Vainilla,12,3.5,42.0
4415,Croissant Clásico,5,2.5,12.5
4415,Donut de Chocolate,9,1.5,13.5
4416,Macaron de Vainilla,8,1.5,12.0
4416,Strudel de Manzana,1,3.5,3.5
4416,Galleta de Chocolate,10,1.0,10.0
4416,Tarta de Chocolate,7,16.0,112.0
4416,Galleta de Avena,1,1.0,1.0
4417,Berlina de Crema,6,2.0,12.0
4417,Donut de Chocolate,9,1.5,13.5
4418,Cheesecake de Oreo,4,22.0,88.0
4418,Brownie,6,3.0,18.0
4419,Tiramisú Individual,1,4.5,4.5
4419,Croissant de Almendras,9,3.5,31.5
4419,Bretzel Dulce,3,2.0,6.0
4419,Palmera Natural,4,2.0,8.0
4419,Cheesecake de Oreo,2,22.0,44.0
4419,Tarta de Limón,7,15.0,105.0
4420,Macaron de Chocolate,12,1.5,18.0
4420,Muffin de Chocolate,9,2.5,22.5
4420,Strudel de Manzana,11,3.5,38.5
4420,Macaron de Frambuesa,10,1.5,15.0
4420,Donut de Chocolate,6,1.5,9.0
4420,Tarta de Limón,11,15.0,165.0
4420,Cheesecake de Fresa,9,22.0,198.0
4420,Galleta de Mantequilla,5,1.0,5.0
4421,Galleta de Chocolate,11,1.0,11.0
4421,Donut de Chocolate,10,1.5,15.0
4421,Tarta de Manzana,8,15.0,120.0
4422,Galleta de Mantequilla,9,1.0,9.0
4422,Roll de Chocolate,1,2.5,2.5
4423,Macaron de Vainilla,12,1.5,18.0
4423,Napolitana de Chocolate,10,2.5,25.0
4423,Strudel de Manzana,9,3.5,31.5
4423,Tarta de Limón,3,15.0,45.0
4424,Magdalena Clásica,3,1.0,3.0
4424,Croissant de Almendras,5,3.5,17.5
4424,Tarta de Limón,10,15.0,150.0
4424,Tiramisú Individual,3,4.5,13.5
4424,Pan de Chocolate,10,2.0,20.0
4424,Rosquilla de Anís,4,1.0,4.0
4425,Macaron de Vainilla,6,1.5,9.0
4425,Profiterol,2,1.5,3.0
4425,Napolitana de Crema,4,2.5,10.0
4425,Rosquilla de Anís,12,1.0,12.0
4425,Palmera Natural,8,2.0,16.0
4425,Donut Glaseado,11,1.5,16.5
4426,Eclair de Chocolate,8,3.5,28.0
4426,Magdalena de Chocolate,4,1.2,4.8
4426,Napolitana de Crema,8,2.5,20.0
4426,Palmera de Chocolate,7,2.5,17.5
4427,Galleta de Jengibre,5,1.5,7.5
4427,Pan de Leche,11,1.0,11.0
4427,Tarta de Limón,6,15.0,90.0
4427,Berlina de Crema,5,2.0,10.0
4427,Donut Glaseado,7,1.5,10.5
4428,Magdalena de Chocolate,9,1.2,10.8
4428,Tarta de Manzana,1,15.0,15.0
4428,Pan de Chocolate,10,2.0,20.0
4428,Macaron de Frambuesa,5,1.5,7.5
4428,Croissant Clásico,1,2.5,2.5
4428,Eclair de Chocolate,9,3.5,31.5
4428,Macaron de Chocolate,4,1.5,6.0
4428,Tarta de Café,10,16.0,160.0
4429,Pan de Chocolate,2,2.0,4.0
4429,Magdalena de Chocolate,4,1.2,4.8
4429,Muffin de Chocolate,4,2.5,10.0
4429,Galleta de Chocolate,5,1.0,5.0
4430,Cheesecake de Oreo,12,22.0,264.0
4430,Galleta de Mantequilla,12,1.0,12.0
4430,Magdalena de Chocolate,6,1.2,7.2
4430,Croissant de Almendras,12,3.5,42.0
4430,Tarta de Café,11,16.0,176.0
4430,Muffin de Arándanos,1,2.5,2.5
4430,Tarta de Limón,10,15.0,150.0
4430,Tarta Red Velvet,11,20.0,220.0
4431,Galleta de Jengibre,5,1.5,7.5
4431,Eclair de Vainilla,10,3.5,35.0
4431,Macaron de Frambuesa,12,1.5,18.0
4431,Berlina de Crema,10,2.0,20.0
4431,Macaron de Chocolate,8,1.5,12.0
4431,Donut Relleno,9,2.0,18.0
4431,Muffin de Arándanos,5,2.5,12.5
4431,Tiramisú Individual,6,4.5,27.0
4432,Berlina de Chocolate,9,2.0,18.0
4432,Eclair de Vainilla,6,3.5,21.0
4432,Cheesecake de Oreo,1,22.0,22.0
4432,Galleta de Chocolate,7,1.0,7.0
4433,Palmera de Chocolate,9,2.5,22.5
4433,Macaron de Vainilla,8,1.5,12.0
4433,Muffin de Chocolate,3,2.5,7.5
4433,Cheesecake Clásico,11,20.0,220.0
4434,Tarta Red Velvet,10,20.0,200.0
4434,Magdalena Clásica,11,1.0,11.0
4435,Muffin de Plátano,2,2.5,5.0
4435,Tarta de Café,1,16.0,16.0
4435,Rosquilla de Anís,3,1.0,3.0
4435,Macaron de Pistacho,12,1.5,18.0
4436,Napolitana de Chocolate,11,2.5,27.5
4436,Galleta de Coco,6,1.2,7.2
4437,Macaron de Frambuesa,11,1.5,16.5
4437,Cheesecake de Fresa,4,22.0,88.0
4438,Mini Tarta de Frutas,1,5.0,5.0
4438,Roll de Canela,11,2.5,27.5
4438,Tiramisú Individual,9,4.5,40.5
4438,Bretzel Dulce,5,2.0,10.0
4439,Galleta de Coco,11,1.2,13.2
4439,Brownie,6,3.0,18.0
4439,Tiramisú Individual,10,4.5,45.0
4439,Profiterol,1,1.5,1.5
4439,Berlina de Crema,1,2.0,2.0
4440,Eclair de Chocolate,12,3.5,42.0
4441,Tarta de Limón,12,15.0,180.0
4441,Croissant de Chocolate,9,3.0,27.0
4441,Rosquilla de Anís,6,1.0,6.0
4442,Donut Relleno,11,2.0,22.0
4442,Napolitana de Crema,1,2.5,2.5
4442,Roll de Chocolate,3,2.5,7.5
4442,Muffin de Chocolate,3,2.5,7.5
4442,Croissant de Chocolate,4,3.0,12.0
4442,Palmera de Chocolate,12,2.5,30.0
4442,Macaron de Vainilla,11,1.5,16.5
4443,Cheesecake de Oreo,12,22.0,264.0
4443,Pan de Leche,4,1.0,4.0
4443,Croissant de Almendras,11,3.5,38.5
4443,Macaron de Pistacho,10,1.5,15.0
4443,Roll de Canela,5,2.5,12.5
4443,Muffin de Chocolate,6,2.5,15.0
4443,Brownie,2,3.0,6.0
4444,Napolitana de Chocolate,2,2.5,5.0
4444,Galleta de Mantequilla,4,1.0,4.0
4444,Macaron de Vainilla,12,1.5,18.0
4444,Roll de Canela,9,2.5,22.5
4444,Berlina de Chocolate,6,2.0,12.0
4444,Magdalena Clásica,2,1.0,2.0
4444,Tarta Red Velvet,12,20.0,240.0
4445,Cheesecake Clásico,10,20.0,200.0
4445,Magdalena de Chocolate,9,1.2,10.8
4445,Galleta de Avena,8,1.0,8.0
4445,Donut de Chocolate,9,1.5,13.5
4446,Pan de Leche,7,1.0,7.0
4446,Muffin de Chocolate,7,2.5,17.5
4446,Mini Tarta de Frutas,9,5.0,45.0
4447,Croissant de Almendras,3,3.5,10.5
4447,Macaron de Vainilla,7,1.5,10.5
4447,Galleta de Chocolate,10,1.0,10.0
4447,Tarta de Manzana,11,15.0,165.0
4447,Roll de Canela,11,2.5,27.5
4447,Muffin de Chocolate,3,2.5,7.5
4448,Palmera Natural,6,2.0,12.0
4448,Brownie,9,3.0,27.0
4448,Magdalena Clásica,1,1.0,1.0
4449,Eclair de Vainilla,11,3.5,38.5
4449,Tarta de Frutas,2,18.0,36.0
4449,Profiterol,1,1.5,1.5
4450,Tarta Red Velvet,10,20.0,200.0
4450,Cheesecake de Fresa,4,22.0,88.0
4450,Roll de Chocolate,4,2.5,10.0
4450,Donut Glaseado,7,1.5,10.5
4450,Galleta de Chocolate,4,1.0,4.0
4450,Cheesecake Clásico,7,20.0,140.0
4451,Roll de Chocolate,4,2.5,10.0
4451,Brownie,7,3.0,21.0
4451,Croissant Clásico,4,2.5,10.0
4451,Profiterol,11,1.5,16.5
4451,Tarta de Limón,5,15.0,75.0
4451,Palmera de Chocolate,3,2.5,7.5
4451,Galleta de Avena,1,1.0,1.0
4452,Donut Glaseado,4,1.5,6.0
4453,Magdalena Clásica,2,1.0,2.0
4453,Tarta de Chocolate,3,16.0,48.0
4453,Palmera de Chocolate,6,2.5,15.0
4454,Macaron de Pistacho,5,1.5,7.5
4454,Macaron de Chocolate,7,1.5,10.5
4454,Galleta de Coco,9,1.2,10.8
4454,Napolitana de Crema,2,2.5,5.0
4455,Eclair de Chocolate,10,3.5,35.0
4455,Palmera Natural,9,2.0,18.0
4455,Palmera de Chocolate,2,2.5,5.0
4456,Galleta de Mantequilla,10,1.0,10.0
4456,Galleta de Coco,2,1.2,2.4
4456,Tarta Red Velvet,10,20.0,200.0
4457,Muffin de Plátano,1,2.5,2.5
4457,Tarta de Café,11,16.0,176.0
4457,Napolitana de Chocolate,5,2.5,12.5
4457,Macaron de Frambuesa,2,1.5,3.0
4457,Galleta de Chocolate,5,1.0,5.0
4458,Croissant de Almendras,5,3.5,17.5
4458,Galleta de Avena,9,1.0,9.0
4458,Donut Relleno,4,2.0,8.0
4458,Tiramisú Individual,5,4.5,22.5
4458,Palmera de Chocolate,3,2.5,7.5
4459,Pan de Chocolate,6,2.0,12.0
4459,Profiterol,7,1.5,10.5
4459,Mini Tarta de Frutas,2,5.0,10.0
4459,Croissant de Almendras,1,3.5,3.5
4459,Muffin de Arándanos,10,2.5,25.0
4460,Magdalena de Chocolate,7,1.2,8.4
4461,Magdalena Clásica,3,1.0,3.0
4461,Croissant Clásico,6,2.5,15.0
4461,Palmera Natural,8,2.0,16.0
4461,Macaron de Chocolate,8,1.5,12.0
4461,Strudel de Manzana,10,3.5,35.0
4462,Tarta de Chocolate,11,16.0,176.0
4462,Napolitana de Crema,9,2.5,22.5
4463,Tarta de Manzana,8,15.0,120.0
4463,Napolitana de Crema,8,2.5,20.0
4463,Galleta de Almendra,5,1.2,6.0
4463,Macaron de Frambuesa,10,1.5,15.0
4464,Macaron de Vainilla,10,1.5,15.0
4464,Galleta de Jengibre,8,1.5,12.0
4464,Tarta de Chocolate,7,16.0,112.0
4464,Napolitana de Crema,6,2.5,15.0
4464,Galleta de Avena,9,1.0,9.0
4464,Pan de Leche,12,1.0,12.0
4464,Bretzel Dulce,11,2.0,22.0
4464,Palmera de Chocolate,9,2.5,22.5
4465,Donut de Chocolate,6,1.5,9.0
4465,Tarta de Limón,2,15.0,30.0
4465,Brownie,5,3.0,15.0
4465,Cheesecake de Fresa,9,22.0,198.0
4466,Palmera de Chocolate,3,2.5,7.5
4466,Magdalena Clásica,2,1.0,2.0
4467,Profiterol,3,1.5,4.5
4467,Magdalena de Chocolate,4,1.2,4.8
4467,Galleta de Mantequilla,4,1.0,4.0
4467,Pan de Chocolate,5,2.0,10.0
4467,Eclair de Chocolate,2,3.5,7.0
4467,Galleta de Jengibre,4,1.5,6.0
4468,Brownie,11,3.0,33.0
4468,Napolitana de Crema,5,2.5,12.5
4469,Berlina de Crema,1,2.0,2.0
4469,Donut Glaseado,1,1.5,1.5
4469,Bretzel Dulce,7,2.0,14.0
4469,Muffin de Chocolate,5,2.5,12.5
4469,Cheesecake de Fresa,3,22.0,66.0
4469,Eclair de Chocolate,10,3.5,35.0
4469,Cheesecake de Oreo,12,22.0,264.0
4470,Eclair de Chocolate,2,3.5,7.0
4470,Donut Glaseado,8,1.5,12.0
4470,Profiterol,9,1.5,13.5
4470,Berlina de Crema,2,2.0,4.0
4470,Roll de Canela,10,2.5,25.0
4470,Cheesecake Clásico,12,20.0,240.0
4470,Cheesecake de Oreo,8,22.0,176.0
4471,Strudel de Manzana,1,3.5,3.5
4471,Palmera Natural,7,2.0,14.0
4472,Tarta de Manzana,12,15.0,180.0
4472,Croissant Clásico,11,2.5,27.5
4473,Eclair de Vainilla,8,3.5,28.0
4473,Pan de Leche,8,1.0,8.0
4473,Galleta de Chocolate,6,1.0,6.0
4473,Tarta Red Velvet,2,20.0,40.0
4473,Berlina de Crema,12,2.0,24.0
4473,Magdalena de Chocolate,8,1.2,9.6
4474,Magdalena de Chocolate,12,1.2,14.4
4474,Tiramisú Individual,3,4.5,13.5
4474,Cheesecake de Fresa,11,22.0,242.0
4474,Macaron de Frambuesa,1,1.5,1.5
4475,Macaron de Pistacho,11,1.5,16.5
4475,Bretzel Dulce,5,2.0,10.0
4475,Croissant Clásico,5,2.5,12.5
4475,Tarta de Limón,3,15.0,45.0
4475,Tarta de Manzana,4,15.0,60.0
4475,Galleta de Coco,8,1.2,9.6
4475,Cheesecake de Oreo,4,22.0,88.0
4475,Cheesecake Clásico,10,20.0,200.0
4476,Galleta de Jengibre,9,1.5,13.5
4476,Strudel de Manzana,4,3.5,14.0
4476,Profiterol,8,1.5,12.0
4476,Eclair de Chocolate,3,3.5,10.5
4476,Muffin de Plátano,3,2.5,7.5
4476,Tiramisú Individual,5,4.5,22.5
4477,Macaron de Chocolate,5,1.5,7.5
4477,Bombón de Chocolate,7,0.8,5.6
4477,Mini Tarta de Frutas,12,5.0,60.0
4477,Rosquilla de Anís,12,1.0,12.0
4477,Eclair de Vainilla,3,3.5,10.5
4477,Croissant de Chocolate,6,3.0,18.0
4477,Galleta de Mantequilla,5,1.0,5.0
4478,Berlina de Chocolate,7,2.0,14.0
4479,Macaron de Vainilla,12,1.5,18.0
4479,Profiterol,10,1.5,15.0
4479,Magdalena Clásica,5,1.0,5.0
4480,Roll de Canela,2,2.5,5.0
4480,Donut Relleno,12,2.0,24.0
4480,Macaron de Pistacho,6,1.5,9.0
4480,Galleta de Chocolate,11,1.0,11.0
4480,Croissant de Almendras,9,3.5,31.5
4481,Bretzel Dulce,1,2.0,2.0
4481,Macaron de Chocolate,8,1.5,12.0
4481,Donut Glaseado,3,1.5,4.5
4481,Berlina de Crema,3,2.0,6.0
4482,Bretzel Dulce,7,2.0,14.0
4482,Macaron de Pistacho,3,1.5,4.5
4482,Galleta de Coco,7,1.2,8.4
4483,Tarta de Café,3,16.0,48.0
4483,Bombón de Chocolate,1,0.8,0.8
4483,Galleta de Avena,10,1.0,10.0
4483,Croissant de Chocolate,10,3.0,30.0
4483,Muffin de Arándanos,12,2.5,30.0
4483,Mini Tarta de Frutas,10,5.0,50.0
4483,Eclair de Chocolate,3,3.5,10.5
4483,Tarta de Manzana,8,15.0,120.0
4484,Eclair de Chocolate,3,3.5,10.5
4484,Tarta de Café,3,16.0,48.0
4484,Cheesecake de Oreo,12,22.0,264.0
4485,Tarta de Chocolate,6,16.0,96.0
4486,Muffin de Chocolate,1,2.5,2.5
4486,Tarta de Limón,11,15.0,165.0
4487,Strudel de Manzana,5,3.5,17.5
4487,Macaron de Frambuesa,5,1.5,7.5
4487,Palmera de Chocolate,12,2.5,30.0
4487,Galleta de Avena,8,1.0,8.0
4487,Palmera Natural,8,2.0,16.0
4487,Napolitana de Chocolate,12,2.5,30.0
4487,Tarta de Chocolate,3,16.0,48.0
4488,Magdalena de Chocolate,5,1.2,6.0
4488,Galleta de Mantequilla,3,1.0,3.0
4488,Donut Glaseado,9,1.5,13.5
4488,Strudel de Manzana,1,3.5,3.5
4488,Napolitana de Chocolate,5,2.5,12.5
4488,Bombón de Chocolate,8,0.8,6.4
4489,Profiterol,2,1.5,3.0
4489,Donut Relleno,4,2.0,8.0
4489,Bretzel Dulce,10,2.0,20.0
4489,Roll de Chocolate,2,2.5,5.0
4489,Tarta de Limón,9,15.0,135.0
4489,Berlina de Chocolate,7,2.0,14.0
4489,Galleta de Almendra,8,1.2,9.6
4490,Galleta de Jengibre,6,1.5,9.0
4491,Bombón de Chocolate,12,0.8,9.6
4491,Donut Glaseado,7,1.5,10.5
4491,Galleta de Coco,11,1.2,13.2
4491,Donut de Chocolate,8,1.5,12.0
4492,Bretzel Dulce,11,2.0,22.0
4492,Strudel de Manzana,1,3.5,3.5
4492,Magdalena de Chocolate,6,1.2,7.2
4492,Mini Tarta de Frutas,5,5.0,25.0
4493,Macaron de Chocolate,6,1.5,9.0
4493,Bretzel Dulce,12,2.0,24.0
4493,Tarta de Café,5,16.0,80.0
4493,Tarta de Frutas,10,18.0,180.0
4493,Tarta de Manzana,6,15.0,90.0
4493,Galleta de Coco,1,1.2,1.2
4493,Napolitana de Chocolate,10,2.5,25.0
4493,Pan de Chocolate,11,2.0,22.0
4494,Donut Glaseado,4,1.5,6.0
4494,Galleta de Mantequilla,5,1.0,5.0
4494,Magdalena de Chocolate,8,1.2,9.6
4495,Rosquilla de Anís,4,1.0,4.0
4495,Macaron de Vainilla,4,1.5,6.0
4495,Muffin de Plátano,6,2.5,15.0
4495,Cheesecake Clásico,5,20.0,100.0
4495,Roll de Chocolate,8,2.5,20.0
4495,Berlina de Crema,12,2.0,24.0
4495,Galleta de Almendra,6,1.2,7.2
4496,Tarta de Café,12,16.0,192.0
4496,Cheesecake de Fresa,5,22.0,110.0
4496,Palmera de Chocolate,11,2.5,27.5
4496,Pan de Chocolate,12,2.0,24.0
4496,Strudel de Manzana,7,3.5,24.5
4496,Macaron de Frambuesa,3,1.5,4.5
4497,Tarta de Café,2,16.0,32.0
4497,Pan de Leche,9,1.0,9.0
4497,Donut de Chocolate,6,1.5,9.0
4498,Magdalena Clásica,8,1.0,8.0
4498,Tarta de Chocolate,4,16.0,64.0
4498,Brownie,12,3.0,36.0
4498,Cheesecake Clásico,10,20.0,200.0
4498,Galleta de Coco,2,1.2,2.4
4498,Macaron de Vainilla,8,1.5,12.0
4498,Muffin de Plátano,3,2.5,7.5
4499,Donut de Chocolate,12,1.5,18.0
4499,Napolitana de Crema,2,2.5,5.0
4499,Pan de Chocolate,9,2.0,18.0
4499,Bombón de Chocolate,10,0.8,8.0
4499,Donut Glaseado,5,1.5,7.5
4499,Berlina de Chocolate,5,2.0,10.0
4499,Galleta de Coco,4,1.2,4.8
4500,Tarta de Limón,8,15.0,120.0
4500,Tarta de Manzana,3,15.0,45.0
4500,Galleta de Avena,6,1.0,6.0
4500,Muffin de Plátano,3,2.5,7.5
4500,Muffin de Arándanos,3,2.5,7.5
4500,Mini Tarta de Frutas,2,5.0,10.0
4500,Galleta de Jengibre,6,1.5,9.0
4500,Rosquilla de Anís,5,1.0,5.0
4501,Mini Tarta de Frutas,11,5.0,55.0
4501,Tarta Red Velvet,6,20.0,120.0
4501,Donut de Chocolate,6,1.5,9.0
4501,Rosquilla de Anís,11,1.0,11.0
4501,Macaron de Frambuesa,6,1.5,9.0
4501,Napolitana de Crema,5,2.5,12.5
4501,Muffin de Chocolate,11,2.5,27.5
4502,Tiramisú Individual,12,4.5,54.0
4502,Eclair de Chocolate,10,3.5,35.0
4503,Macaron de Chocolate,6,1.5,9.0
4503,Galleta de Avena,5,1.0,5.0
4503,Berlina de Chocolate,10,2.0,20.0
4503,Muffin de Plátano,11,2.5,27.5
4504,Muffin de Chocolate,8,2.5,20.0
4504,Galleta de Chocolate,9,1.0,9.0
4504,Macaron de Pistacho,5,1.5,7.5
4504,Magdalena Clásica,12,1.0,12.0
4505,Galleta de Jengibre,10,1.5,15.0
4505,Croissant Clásico,6,2.5,15.0
4505,Mini Tarta de Frutas,10,5.0,50.0
4506,Strudel de Manzana,5,3.5,17.5
4506,Pan de Leche,4,1.0,4.0
4506,Magdalena Clásica,5,1.0,5.0
4506,Bombón de Chocolate,9,0.8,7.2
4506,Palmera de Chocolate,2,2.5,5.0
4507,Cheesecake de Oreo,8,22.0,176.0
4507,Galleta de Mantequilla,6,1.0,6.0
4507,Cheesecake de Fresa,2,22.0,44.0
4507,Roll de Canela,8,2.5,20.0
4508,Napolitana de Crema,5,2.5,12.5
4508,Croissant de Almendras,12,3.5,42.0
4508,Eclair de Vainilla,8,3.5,28.0
4508,Croissant Clásico,6,2.5,15.0
4508,Bombón de Chocolate,6,0.8,4.8
4509,Muffin de Plátano,6,2.5,15.0
4509,Tarta Red Velvet,10,20.0,200.0
4509,Tarta de Café,6,16.0,96.0
4509,Mini Tarta de Frutas,4,5.0,20.0
4510,Eclair de Chocolate,2,3.5,7.0
4510,Donut Glaseado,11,1.5,16.5
4510,Napolitana de Chocolate,4,2.5,10.0
4510,Eclair de Vainilla,12,3.5,42.0
4510,Brownie,2,3.0,6.0
4510,Bretzel Dulce,8,2.0,16.0
4511,Tarta de Manzana,12,15.0,180.0
4511,Galleta de Almendra,4,1.2,4.8
4511,Tiramisú Individual,5,4.5,22.5
4511,Napolitana de Crema,5,2.5,12.5
4511,Croissant de Chocolate,4,3.0,12.0
4511,Macaron de Pistacho,1,1.5,1.5
4511,Palmera de Chocolate,7,2.5,17.5
4511,Muffin de Plátano,3,2.5,7.5
4512,Galleta de Jengibre,10,1.5,15.0
4512,Macaron de Vainilla,4,1.5,6.0
4513,Magdalena de Chocolate,11,1.2,13.2
4514,Macaron de Vainilla,11,1.5,16.5
4515,Galleta de Avena,6,1.0,6.0
4515,Eclair de Vainilla,12,3.5,42.0
4515,Tiramisú Individual,9,4.5,40.5
4515,Tarta de Chocolate,7,16.0,112.0
4515,Croissant de Chocolate,11,3.0,33.0
4516,Pan de Chocolate,9,2.0,18.0
4516,Muffin de Arándanos,2,2.5,5.0
4516,Donut de Chocolate,6,1.5,9.0
4517,Profiterol,7,1.5,10.5
4517,Croissant Clásico,1,2.5,2.5
4517,Croissant de Almendras,2,3.5,7.0
4518,Rosquilla de Anís,8,1.0,8.0
4518,Galleta de Mantequilla,6,1.0,6.0
4518,Mini Tarta de Frutas,7,5.0,35.0
4519,Eclair de Vainilla,8,3.5,28.0
4519,Roll de Chocolate,12,2.5,30.0
4519,Tarta Red Velvet,4,20.0,80.0
4519,Galleta de Avena,12,1.0,12.0
4519,Cheesecake de Oreo,9,22.0,198.0
4520,Rosquilla de Anís,6,1.0,6.0
4520,Tarta de Chocolate,2,16.0,32.0
4520,Galleta de Chocolate,12,1.0,12.0
4520,Eclair de Vainilla,7,3.5,24.5
4520,Bombón de Chocolate,4,0.8,3.2
4520,Tarta de Manzana,9,15.0,135.0
4520,Galleta de Avena,6,1.0,6.0
4520,Tarta de Café,9,16.0,144.0
4521,Galleta de Coco,2,1.2,2.4
4522,Galleta de Mantequilla,5,1.0,5.0
4522,Galleta de Avena,3,1.0,3.0
4522,Tarta de Chocolate,4,16.0,64.0
4522,Galleta de Coco,12,1.2,14.4
4522,Napolitana de Chocolate,1,2.5,2.5
4522,Magdalena Clásica,2,1.0,2.0
4522,Pan de Chocolate,8,2.0,16.0
4523,Pan de Chocolate,7,2.0,14.0
4523,Strudel de Manzana,9,3.5,31.5
4523,Berlina de Chocolate,9,2.0,18.0
4523,Eclair de Vainilla,5,3.5,17.5
4524,Tiramisú Individual,1,4.5,4.5
4525,Macaron de Pistacho,6,1.5,9.0
4526,Profiterol,4,1.5,6.0
4527,Bretzel Dulce,2,2.0,4.0
4527,Magdalena Clásica,9,1.0,9.0
4527,Galleta de Almendra,7,1.2,8.4
4527,Macaron de Vainilla,5,1.5,7.5
4527,Croissant Clásico,1,2.5,2.5
4527,Croissant de Almendras,11,3.5,38.5
4528,Cheesecake de Fresa,7,22.0,154.0
4528,Napolitana de Crema,11,2.5,27.5
4528,Napolitana de Chocolate,10,2.5,25.0
4528,Strudel de Manzana,12,3.5,42.0
4528,Macaron de Vainilla,8,1.5,12.0
4529,Donut Relleno,5,2.0,10.0
4529,Tiramisú Individual,11,4.5,49.5
4529,Cheesecake Clásico,7,20.0,140.0
4530,Eclair de Chocolate,10,3.5,35.0
4530,Muffin de Arándanos,9,2.5,22.5
4530,Bretzel Dulce,9,2.0,18.0
4530,Strudel de Manzana,8,3.5,28.0
4530,Bombón de Chocolate,7,0.8,5.6
4530,Palmera Natural,5,2.0,10.0
4530,Cheesecake de Fresa,10,22.0,220.0
4531,Macaron de Vainilla,6,1.5,9.0
4531,Pan de Leche,6,1.0,6.0
4531,Bombón de Chocolate,7,0.8,5.6
4531,Galleta de Avena,12,1.0,12.0
4531,Cheesecake de Fresa,6,22.0,132.0
4531,Macaron de Chocolate,5,1.5,7.5
4531,Croissant de Chocolate,10,3.0,30.0
4531,Tarta de Café,7,16.0,112.0
4532,Macaron de Chocolate,10,1.5,15.0
4532,Galleta de Chocolate,7,1.0,7.0
4532,Bombón de Chocolate,5,0.8,4.0
4532,Eclair de Vainilla,1,3.5,3.5
4532,Berlina de Crema,1,2.0,2.0
4532,Galleta de Coco,8,1.2,9.6
4532,Macaron de Pistacho,2,1.5,3.0
4533,Brownie,4,3.0,12.0
4533,Berlina de Crema,5,2.0,10.0
4533,Napolitana de Chocolate,10,2.5,25.0
4533,Pan de Leche,12,1.0,12.0
4533,Donut Relleno,3,2.0,6.0
4533,Profiterol,6,1.5,9.0
4533,Mini Tarta de Frutas,8,5.0,40.0
4533,Galleta de Jengibre,12,1.5,18.0
4534,Donut Glaseado,4,1.5,6.0
4534,Berlina de Chocolate,4,2.0,8.0
4534,Muffin de Chocolate,4,2.5,10.0
4534,Galleta de Mantequilla,5,1.0,5.0
4534,Donut Relleno,1,2.0,2.0
4534,Muffin de Arándanos,3,2.5,7.5
4534,Mini Tarta de Frutas,3,5.0,15.0
4535,Berlina de Chocolate,5,2.0,10.0
4535,Galleta de Mantequilla,8,1.0,8.0
4535,Galleta de Coco,1,1.2,1.2
4535,Strudel de Manzana,6,3.5,21.0
4535,Magdalena Clásica,2,1.0,2.0
4535,Macaron de Chocolate,11,1.5,16.5
4536,Roll de Canela,4,2.5,10.0
4536,Tarta de Café,5,16.0,80.0
4537,Galleta de Avena,12,1.0,12.0
4537,Cheesecake de Oreo,6,22.0,132.0
4538,Magdalena de Chocolate,12,1.2,14.4
4538,Donut Relleno,7,2.0,14.0
4538,Croissant de Chocolate,3,3.0,9.0
4538,Galleta de Coco,4,1.2,4.8
4538,Galleta de Almendra,5,1.2,6.0
4538,Magdalena Clásica,7,1.0,7.0
4538,Tarta de Manzana,4,15.0,60.0
4538,Berlina de Crema,11,2.0,22.0
4539,Napolitana de Chocolate,10,2.5,25.0
4540,Donut de Chocolate,6,1.5,9.0
